,Date,visitor_neutral,PTS,home_neutral,PTS
38,2021-02-17,Wyoming,0,New Mexico,0
0,2021-02-18,Saint Mary's,0,Gonzaga,0
1,2021-02-18,Rutgers,0,Michigan,0
2,2021-02-18,Ohio State,0,Penn State,0
3,2021-02-18,Texas,0,Iowa State,0
4,2021-02-18,Iowa,0,Wisconsin,0
5,2021-02-18,Arizona,0,UCLA,0
6,2021-02-18,BYU,0,Pacific,0
7,2021-02-18,California,0,Washington State,0
8,2021-02-18,Campbell,0,Hampton,0
9,2021-02-18,Colorado,0,Oregon,0
10,2021-02-18,Eastern Illinois,0,Murray State,0
11,2021-02-18,Eastern Kentucky,0,Southeast Missouri State,0
12,2021-02-18,Idaho,0,Portland State,0
13,2021-02-18,Idaho State,0,Montana State,0
14,2021-02-18,Jacksonville State,0,Belmont,0
15,2021-02-18,Loyola Marymount,0,San Francisco,0
16,2021-02-18,Memphis,0,Wichita State,0
17,2021-02-18,Montana,0,Eastern Washington,0
18,2021-02-18,Morehead State,0,UT-Martin,0
19,2021-02-18,Northern Arizona,0,Weber State,0
20,2021-02-18,Presbyterian,0,UNC Asheville,0
21,2021-02-18,Sacramento State,0,Southern Utah,0
22,2021-02-18,San Diego,0,Santa Clara,0
23,2021-02-18,San Diego State,0,Fresno State,0
24,2021-02-18,USC Upstate,0,Charleston Southern,0
25,2021-02-18,SIU-Edwardsville,0,Austin Peay,0
26,2021-02-18,Stanford,0,Washington,0
27,2021-02-18,Tennessee Tech,0,Tennessee State,0
28,2021-02-18,Utah,0,Oregon State,0
29,2021-02-18,Vermont,0,UMBC,0
30,2021-02-18,William & Mary,0,Elon,0
31,2021-02-18,Winthrop,0,High Point,0
0,2021-02-19,Akron,0,Ball State,0
1,2021-02-19,Little Rock,0,Louisiana-Monroe,0
2,2021-02-19,Bellarmine,0,North Florida,0
3,2021-02-19,Cal Poly,0,Long Beach State,0
4,2021-02-19,Cal State Bakersfield,0,UCSB,0
5,2021-02-19,California Baptist,0,Grand Canyon,0
6,2021-02-19,UC-Irvine,0,Cal State Fullerton,0
7,2021-02-19,UC-Riverside,0,UC-San Diego,0
8,2021-02-19,Campbell,0,Hampton,0
9,2021-02-19,Canisius,0,Fairfield,0
10,2021-02-19,Cleveland State,0,Purdue-Fort Wayne,0
11,2021-02-19,Denver,0,UMKC,0
12,2021-02-19,Georgia Southern,0,Coastal Carolina,0
13,2021-02-19,Green Bay,0,UIC,0
14,2021-02-19,Hawaii,0,Cal State Northridge,0
15,2021-02-19,IUPUI,0,Youngstown State,0
16,2021-02-19,Jacksonville,0,Stetson,0
17,2021-02-19,Kennesaw State,0,Lipscomb,0
18,2021-02-19,Liberty,0,North Alabama,0
19,2021-02-19,Louisiana Tech,0,Middle Tennessee,0
20,2021-02-19,Marist,0,St. Peter's,0
21,2021-02-19,Marshall,0,Rice,0
22,2021-02-19,Monmouth,0,Iona,0
23,2021-02-19,UNLV,0,San Jose State,0
24,2021-02-19,North Dakota,0,Omaha,0
25,2021-02-19,Oakland,0,Milwaukee,0
26,2021-02-19,Old Dominion,0,Alabama-Birmingham,0
27,2021-02-19,Presbyterian,0,UNC Asheville,0
28,2021-02-19,Robert Morris,0,Detroit,0
29,2021-02-19,Saint Louis,0,Dayton,0
30,2021-02-19,Seattle,0,Texas-Rio Grande Valley,0
31,2021-02-19,Siena,0,Niagara,0
32,2021-02-19,South Alabama,0,Appalachian State,0
33,2021-02-19,USC Upstate,0,Charleston Southern,0
34,2021-02-19,South Dakota State,0,North Dakota State,0
35,2021-02-19,Southern Miss,0,Florida International,0
36,2021-02-19,Tarleton State,0,Dixie State,0
37,2021-02-19,Texas-Arlington,0,Louisiana,0
38,2021-02-19,UTEP,0,Florida Atlantic,0
39,2021-02-19,UTSA,0,Charlotte,0
40,2021-02-19,Texas State,0,Arkansas State,0
41,2021-02-19,Toledo,0,Buffalo,0
42,2021-02-19,Troy,0,Georgia State,0
43,2021-02-19,Utah State,0,Boise State,0
44,2021-02-19,Utah Valley,0,New Mexico State,0
45,2021-02-19,Vermont,0,UMBC,0
46,2021-02-19,Western Kentucky,0,North Texas,0
47,2021-02-19,Winthrop,0,High Point,0
48,2021-02-19,Wright State,0,Northern Kentucky,0
49,2021-02-19,Wyoming,0,New Mexico,0
0,2021-02-20,San Diego,0,Gonzaga,0
1,2021-02-20,Oklahoma State,0,Baylor,0
2,2021-02-20,UConn,0,Villanova,0
3,2021-02-20,Illinois,0,Minnesota,0
4,2021-02-20,Texas Tech,0,Kansas,0
5,2021-02-20,Virginia,0,Duke,0
6,2021-02-20,Missouri,0,South Carolina,0
7,2021-02-20,Vanderbilt,0,Alabama,0
8,2021-02-20,Oklahoma,0,Iowa State,0
9,2021-02-20,West Virginia,0,Texas,0
10,2021-02-20,Kentucky,0,Tennessee,0
11,2021-02-20,Virginia Tech,0,Florida State,0
12,2021-02-20,Arizona,0,USC,0
13,2021-02-20,Purdue,0,Nebraska,0
14,2021-02-20,Abilene Christian,0,Southeastern Louisiana,0
15,2021-02-20,Alabama A&M,0,Southern,0
16,2021-02-20,Alabama State,0,Alcorn State,0
17,2021-02-20,Arizona State,0,UCLA,0
18,2021-02-20,Arkansas,0,Texas A&M,0
19,2021-02-20,Little Rock,0,Louisiana-Monroe,0
20,2021-02-20,Arkansas-Pine Bluff,0,Texas Southern,0
21,2021-02-20,Auburn,0,LSU,0
22,2021-02-20,Bellarmine,0,North Florida,0
23,2021-02-20,Binghamton,0,Maine,0
24,2021-02-20,Boston University,0,Colgate,0
25,2021-02-20,BYU,0,Loyola Marymount,0
26,2021-02-20,Bryant,0,Merrimack,0
27,2021-02-20,Bucknell,0,Lafayette,0
28,2021-02-20,Cal Poly,0,Long Beach State,0
29,2021-02-20,Cal State Bakersfield,0,UCSB,0
30,2021-02-20,California,0,Washington,0
31,2021-02-20,California Baptist,0,Grand Canyon,0
32,2021-02-20,UC-Irvine,0,Cal State Fullerton,0
33,2021-02-20,UC-Riverside,0,UC-San Diego,0
34,2021-02-20,Canisius,0,Fairfield,0
35,2021-02-20,Central Arkansas,0,Nicholls State,0
36,2021-02-20,Central Connecticut,0,LIU,0
37,2021-02-20,UCF,0,Tulane,0
38,2021-02-20,Chattanooga,0,UNC Greensboro,0
39,2021-02-20,Cleveland State,0,Purdue-Fort Wayne,0
40,2021-02-20,College of Charleston,0,Hofstra,0
41,2021-02-20,Colorado,0,Oregon State,0
42,2021-02-20,Colorado State,0,Nevada,0
43,2021-02-20,Davidson,0,St. Joseph's,0
44,2021-02-20,Denver,0,UMKC,0
45,2021-02-20,DePaul,0,St. John's (NY),0
46,2021-02-20,ETSU,0,Samford,0
47,2021-02-20,Eastern Illinois,0,Austin Peay,0
48,2021-02-20,Eastern Kentucky,0,UT-Martin,0
49,2021-02-20,Eastern Michigan,0,Kent State,0
50,2021-02-20,Eastern Washington,0,Montana,0
51,2021-02-20,Elon,0,William & Mary,0
52,2021-02-20,Furman,0,Mercer,0
53,2021-02-20,George Mason,0,VCU,0
54,2021-02-20,Georgia,0,Florida,0
55,2021-02-20,Georgia Southern,0,Coastal Carolina,0
56,2021-02-20,Georgia Tech,0,Miami (FL),0
57,2021-02-20,Grambling,0,Jackson State,0
58,2021-02-20,Green Bay,0,UIC,0
59,2021-02-20,Hawaii,0,Cal State Northridge,0
60,2021-02-20,Holy Cross,0,Army,0
61,2021-02-20,Incarnate Word,0,Stephen F. Austin,0
62,2021-02-20,IUPUI,0,Youngstown State,0
63,2021-02-20,Jacksonville,0,Stetson,0
64,2021-02-20,Jacksonville State,0,Tennessee State,0
65,2021-02-20,Kansas State,0,TCU,0
66,2021-02-20,Kennesaw State,0,Lipscomb,0
67,2021-02-20,Lamar,0,Texas A&M-Corpus Christi,0
68,2021-02-20,Liberty,0,North Alabama,0
69,2021-02-20,Louisiana Tech,0,Middle Tennessee,0
70,2021-02-20,Louisville,0,UNC,0
71,2021-02-20,Loyola (MD),0,Lehigh,0
72,2021-02-20,Marist,0,St. Peter's,0
73,2021-02-20,Marshall,0,Rice,0
74,2021-02-20,Miami (OH),0,Northern Illinois,0
75,2021-02-20,Michigan State,0,Indiana,0
76,2021-02-20,Mississippi State,0,Ole Miss,0
77,2021-02-20,Mississippi Valley State,0,Prairie View,0
78,2021-02-20,Monmouth,0,Iona,0
79,2021-02-20,Montana State,0,Idaho State,0
80,2021-02-20,Morgan State,0,Delaware State,0
81,2021-02-20,Mount St. Mary's,0,Fairleigh Dickinson,0
82,2021-02-20,Navy,0,American,0
83,2021-02-20,New Hampshire,0,NJIT,0
84,2021-02-20,New Orleans,0,McNeese State,0
85,2021-02-20,North Carolina A&T,0,Florida A&M,0
86,2021-02-20,North Carolina Central,0,South Carolina State,0
87,2021-02-20,NC State,0,Wake Forest,0
88,2021-02-20,North Dakota,0,Omaha,0
89,2021-02-20,Northern Arizona,0,Weber State,0
90,2021-02-20,Notre Dame,0,Syracuse,0
91,2021-02-20,Oakland,0,Milwaukee,0
92,2021-02-20,Ohio,0,Bowling Green State,0
93,2021-02-20,Old Dominion,0,Alabama-Birmingham,0
94,2021-02-20,Oral Roberts,0,South Dakota,0
95,2021-02-20,Pacific,0,Portland,0
96,2021-02-20,Pepperdine,0,Santa Clara,0
97,2021-02-20,Portland State,0,Idaho,0
98,2021-02-20,Richmond,0,La Salle,0
99,2021-02-20,Rider,0,Quinnipiac,0
100,2021-02-20,Robert Morris,0,Detroit,0
101,2021-02-20,Sacramento State,0,Southern Utah,0
102,2021-02-20,Sacred Heart,0,St. Francis (NY),0
103,2021-02-20,Saint Francis (PA),0,Wagner,0
104,2021-02-20,Sam Houston State,0,Houston Baptist,0
105,2021-02-20,San Diego State,0,Fresno State,0
106,2021-02-20,Seattle,0,Texas-Rio Grande Valley,0
107,2021-02-20,Seton Hall,0,Georgetown,0
108,2021-02-20,Siena,0,Niagara,0
109,2021-02-20,South Alabama,0,Appalachian State,0
110,2021-02-20,South Dakota State,0,North Dakota State,0
111,2021-02-20,South Florida,0,SMU,0
112,2021-02-20,SIU-Edwardsville,0,Murray State,0
113,2021-02-20,Southern Miss,0,Florida International,0
114,2021-02-20,Stanford,0,Washington State,0
115,2021-02-20,Stony Brook,0,Albany (NY),0
116,2021-02-20,Tarleton State,0,Dixie State,0
117,2021-02-20,Tennessee Tech,0,Belmont,0
118,2021-02-20,Texas-Arlington,0,Louisiana,0
119,2021-02-20,UTEP,0,Florida Atlantic,0
120,2021-02-20,UTSA,0,Charlotte,0
121,2021-02-20,Texas State,0,Arkansas State,0
122,2021-02-20,Towson,0,Drexel,0
123,2021-02-20,Troy,0,Georgia State,0
124,2021-02-20,Utah,0,Oregon,0
125,2021-02-20,Utah Valley,0,New Mexico State,0
126,2021-02-20,Valparaiso,0,Southern Illinois,0
127,2021-02-20,VMI,0,Citadel,0
128,2021-02-20,Western Kentucky,0,North Texas,0
129,2021-02-20,Wofford,0,Western Carolina,0
130,2021-02-20,Wright State,0,Northern Kentucky,0
0,2021-02-21,Michigan,0,Ohio State,0
1,2021-02-21,Cincinnati,0,Houston,0
2,2021-02-21,Penn State,0,Iowa,0
3,2021-02-21,Wisconsin,0,Northwestern,0
4,2021-02-21,Maryland,0,Rutgers,0
5,2021-02-21,Army,0,Holy Cross,0
6,2021-02-21,Binghamton,0,Maine,0
7,2021-02-21,Boston University,0,Colgate,0
8,2021-02-21,Butler,0,Xavier,0
9,2021-02-21,Central Connecticut,0,LIU,0
10,2021-02-21,Clemson,0,Pitt,0
11,2021-02-21,College of Charleston,0,Hofstra,0
12,2021-02-21,Evansville,0,Drake,0
13,2021-02-21,Hampton,0,Longwood,0
14,2021-02-21,Hartford,0,UMass-Lowell,0
15,2021-02-21,Lafayette,0,Bucknell,0
16,2021-02-21,Lehigh,0,Loyola (MD),0
17,2021-02-21,Morgan State,0,Delaware State,0
18,2021-02-21,Mount St. Mary's,0,Fairleigh Dickinson,0
19,2021-02-21,Navy,0,American,0
20,2021-02-21,UNLV,0,San Jose State,0
21,2021-02-21,New Hampshire,0,NJIT,0
22,2021-02-21,North Carolina A&T,0,Florida A&M,0
23,2021-02-21,North Carolina Central,0,South Carolina State,0
24,2021-02-21,Oral Roberts,0,South Dakota,0
25,2021-02-21,Rider,0,Quinnipiac,0
26,2021-02-21,Sacred Heart,0,St. Francis (NY),0
27,2021-02-21,Saint Francis (PA),0,Wagner,0
28,2021-02-21,St. Bonaventure,0,George Washington,0
29,2021-02-21,Stony Brook,0,Albany (NY),0
30,2021-02-21,Temple,0,Memphis,0
31,2021-02-21,Towson,0,Drexel,0
32,2021-02-21,Valparaiso,0,Southern Illinois,0
33,2021-02-21,Wichita State,0,East Carolina,0
0,2021-02-22,Texas Tech,0,Oklahoma State,0
1,2021-02-22,Stanford,0,USC,0
2,2021-02-22,Alabama A&M,0,Alcorn State,0
3,2021-02-22,Alabama State,0,Southern,0
4,2021-02-22,Arkansas-Pine Bluff,0,Prairie View,0
5,2021-02-22,Central Arkansas,0,New Orleans,0
6,2021-02-22,Citadel,0,Mercer,0
7,2021-02-22,Colorado State,0,Nevada,0
8,2021-02-22,Evansville,0,Drake,0
9,2021-02-22,Houston Baptist,0,Northwestern State,0
10,2021-02-22,Mississippi Valley State,0,Texas Southern,0
11,2021-02-22,Morehead State,0,SIU-Edwardsville,0
12,2021-02-22,New Mexico,0,Air Force,0
13,2021-02-22,UNC Greensboro,0,Western Carolina,0
14,2021-02-22,Oregon State,0,Utah,0
15,2021-02-22,Pepperdine,0,Saint Mary's,0
16,2021-02-22,Syracuse,0,Duke,0
17,2021-02-22,VMI,0,Furman,0
18,2021-02-22,Wofford,0,Samford,0
0,2021-02-23,Iowa State,0,Baylor,0
1,2021-02-23,St. John's (NY),0,Villanova,0
2,2021-02-23,Illinois,0,Michigan State,0
3,2021-02-23,Ole Miss,0,Missouri,0
4,2021-02-23,Oklahoma,0,Kansas State,0
5,2021-02-23,Kansas,0,Texas,0
6,2021-02-23,West Virginia,0,TCU,0
7,2021-02-23,Georgia Tech,0,Virginia Tech,0
8,2021-02-23,Buffalo,0,Akron,0
9,2021-02-23,UCF,0,SMU,0
10,2021-02-23,Charleston Southern,0,Presbyterian,0
11,2021-02-23,UConn,0,Georgetown,0
12,2021-02-23,Florida,0,Auburn,0
13,2021-02-23,Fordham,0,Richmond,0
14,2021-02-23,Hampton,0,Winthrop,0
15,2021-02-23,LSU,0,Georgia,0
16,2021-02-23,UNC,0,Boston College,0
17,2021-02-23,Notre Dame,0,Louisville,0
18,2021-02-23,Saint Louis,0,VCU,0
19,2021-02-23,Texas A&M,0,Kentucky,0
0,2021-02-24,Nebraska,0,Illinois,0
1,2021-02-24,NC State,0,Virginia,0
2,2021-02-24,Alabama,0,Arkansas,0
3,2021-02-24,Tennessee,0,Vanderbilt,0
4,2021-02-24,Florida State,0,Miami (FL),0
5,2021-02-24,DePaul,0,Creighton,0
6,2021-02-24,Indiana,0,Rutgers,0
7,2021-02-24,American,0,Loyola (MD),0
8,2021-02-24,Charleston Southern,0,Presbyterian,0
9,2021-02-24,Chattanooga,0,Mercer,0
10,2021-02-24,Cincinnati,0,Tulsa,0
11,2021-02-24,Citadel,0,Furman,0
12,2021-02-24,Clemson,0,Wake Forest,0
13,2021-02-24,Davidson,0,George Mason,0
14,2021-02-24,ETSU,0,VMI,0
15,2021-02-24,Fresno State,0,UNLV,0
16,2021-02-24,Hampton,0,Winthrop,0
17,2021-02-24,Holy Cross,0,Boston University,0
18,2021-02-24,Houston Baptist,0,Nicholls State,0
19,2021-02-24,Iona,0,Marist,0
20,2021-02-24,Lamar,0,Incarnate Word,0
21,2021-02-24,Manhattan,0,Siena,0
22,2021-02-24,UMass,0,St. Joseph's,0
23,2021-02-24,McNeese State,0,Southeastern Louisiana,0
24,2021-02-24,New Mexico,0,Air Force,0
25,2021-02-24,New Orleans,0,Texas A&M-Corpus Christi,0
26,2021-02-24,St. Peter's,0,Quinnipiac,0
27,2021-02-24,Sam Houston State,0,Abilene Christian,0
28,2021-02-24,Seton Hall,0,Butler,0
29,2021-02-24,South Carolina,0,Mississippi State,0
30,2021-02-24,South Florida,0,Temple,0
31,2021-02-24,Stephen F. Austin,0,Northwestern State,0
32,2021-02-24,Tulane,0,Memphis,0
33,2021-02-24,Western Carolina,0,UNC Greensboro,0
34,2021-02-24,Xavier,0,Providence,0
0,2021-02-25,Ohio State,0,Michigan State,0
1,2021-02-25,Houston,0,Wichita State,0
2,2021-02-25,Oklahoma,0,Oklahoma State,0
3,2021-02-25,USC,0,Colorado,0
4,2021-02-25,Austin Peay,0,Tennessee Tech,0
5,2021-02-25,Belmont,0,Eastern Kentucky,0
6,2021-02-25,Boise State,0,San Diego State,0
7,2021-02-25,College of Charleston,0,UNC Wilmington,0
8,2021-02-25,Fairleigh Dickinson,0,Sacred Heart,0
9,2021-02-25,Florida A&M,0,South Carolina State,0
10,2021-02-25,LIU,0,Bryant,0
11,2021-02-25,Loyola Marymount,0,Pepperdine,0
12,2021-02-25,Montana,0,Idaho State,0
13,2021-02-25,Montana State,0,Idaho,0
14,2021-02-25,Mount St. Mary's,0,Saint Francis (PA),0
15,2021-02-25,Murray State,0,Jacksonville State,0
16,2021-02-25,Northern Arizona,0,Southern Utah,0
17,2021-02-25,Oregon,0,Stanford,0
18,2021-02-25,Oregon State,0,California,0
19,2021-02-25,Portland,0,San Diego,0
20,2021-02-25,Portland State,0,Northern Colorado,0
21,2021-02-25,San Francisco,0,Saint Mary's,0
22,2021-02-25,San Jose State,0,Wyoming,0
23,2021-02-25,Santa Clara,0,BYU,0
24,2021-02-25,Southeast Missouri State,0,Eastern Illinois,0
25,2021-02-25,St. Francis (NY),0,Merrimack,0
26,2021-02-25,UT-Martin,0,SIU-Edwardsville,0
27,2021-02-25,Tennessee State,0,Morehead State,0
28,2021-02-25,UCLA,0,Utah,0
29,2021-02-25,Wagner,0,Central Connecticut,0
30,2021-02-25,Washington,0,Arizona State,0
31,2021-02-25,Washington State,0,Arizona,0
32,2021-02-25,Weber State,0,Sacramento State,0
0,2021-02-26,Southern Illinois,0,Loyola (IL),0
1,2021-02-26,Purdue,0,Penn State,0
2,2021-02-26,Alabama-Birmingham,0,UTSA,0
3,2021-02-26,Appalachian State,0,Georgia Southern,0
4,2021-02-26,Arkansas State,0,Texas-Arlington,0
5,2021-02-26,Bellarmine,0,Liberty,0
6,2021-02-26,Cal State Northridge,0,Cal State Bakersfield,0
7,2021-02-26,UC-Davis,0,Cal Poly,0
8,2021-02-26,UC-San Diego,0,UC-Irvine,0
9,2021-02-26,UCSB,0,UC-Riverside,0
10,2021-02-26,Charlotte,0,UTEP,0
11,2021-02-26,Coastal Carolina,0,Troy,0
12,2021-02-26,Drake,0,Bradley,0
13,2021-02-26,Fairleigh Dickinson,0,Sacred Heart,0
14,2021-02-26,Florida Atlantic,0,Southern Miss,0
15,2021-02-26,Florida Gulf Coast,0,North Florida,0
16,2021-02-26,Florida International,0,Western Kentucky,0
17,2021-02-26,Fresno State,0,UNLV,0
18,2021-02-26,Georgia State,0,South Alabama,0
19,2021-02-26,Grand Canyon,0,Seattle,0
20,2021-02-26,Indiana State,0,Valparaiso,0
21,2021-02-26,Lipscomb,0,North Alabama,0
22,2021-02-26,Long Beach State,0,Hawaii,0
23,2021-02-26,LIU,0,Bryant,0
24,2021-02-26,Louisiana,0,Little Rock,0
25,2021-02-26,Louisiana-Monroe,0,Texas State,0
26,2021-02-26,Manhattan,0,Canisius,0
27,2021-02-26,Middle Tennessee,0,Old Dominion,0
28,2021-02-26,UMKC,0,South Dakota State,0
29,2021-02-26,Missouri State,0,Evansville,0
30,2021-02-26,Omaha,0,Denver,0
31,2021-02-26,Nevada,0,Utah State,0
32,2021-02-26,New Mexico State,0,Tarleton State,0
33,2021-02-26,North Texas,0,Marshall,0
34,2021-02-26,Northern Iowa,0,Illinois State,0
35,2021-02-26,Quinnipiac,0,Marist,0
36,2021-02-26,Rice,0,Louisiana Tech,0
37,2021-02-26,Richmond,0,Saint Louis,0
38,2021-02-26,Rider,0,St. Peter's,0
39,2021-02-26,Siena,0,Iona,0
40,2021-02-26,St. Francis (NY),0,Merrimack,0
41,2021-02-26,Texas-Rio Grande Valley,0,Utah Valley,0
42,2021-02-26,Tulane,0,Cincinnati,0
43,2021-02-26,Wagner,0,Central Connecticut,0
0,2021-02-27,Baylor,0,Kansas,0
1,2021-02-27,Michigan,0,Indiana,0
2,2021-02-27,Illinois,0,Wisconsin,0
3,2021-02-27,Texas,0,Texas Tech,0
4,2021-02-27,Texas A&M,0,Missouri,0
5,2021-02-27,Alabama,0,Mississippi State,0
6,2021-02-27,Oklahoma State,0,Oklahoma,0
7,2021-02-27,Kansas State,0,West Virginia,0
8,2021-02-27,Tennessee,0,Auburn,0
9,2021-02-27,Florida State,0,UNC,0
10,2021-02-27,Wake Forest,0,Virginia Tech,0
11,2021-02-27,Creighton,0,Xavier,0
12,2021-02-27,USC,0,Utah,0
13,2021-02-27,Southern Illinois,0,Loyola (IL),0
14,2021-02-27,Abilene Christian,0,Central Arkansas,0
15,2021-02-27,Air Force,0,Colorado State,0
16,2021-02-27,Alabama-Birmingham,0,UTSA,0
17,2021-02-27,Alcorn State,0,Southern,0
18,2021-02-27,American,0,Bucknell,0
19,2021-02-27,Appalachian State,0,Georgia Southern,0
20,2021-02-27,Arkansas State,0,Texas-Arlington,0
21,2021-02-27,Austin Peay,0,Jacksonville State,0
22,2021-02-27,Bellarmine,0,Liberty,0
23,2021-02-27,Belmont,0,Morehead State,0
24,2021-02-27,Boise State,0,San Diego State,0
25,2021-02-27,Boston University,0,Army,0
26,2021-02-27,Bowling Green State,0,Akron,0
27,2021-02-27,Buffalo,0,Ohio,0
28,2021-02-27,Cal State Northridge,0,Cal State Bakersfield,0
29,2021-02-27,UC-Davis,0,Cal Poly,0
30,2021-02-27,UC-San Diego,0,UC-Irvine,0
31,2021-02-27,UCSB,0,UC-Riverside,0
32,2021-02-27,Central Michigan,0,Ball State,0
33,2021-02-27,Charlotte,0,UTEP,0
34,2021-02-27,Coastal Carolina,0,Troy,0
35,2021-02-27,Coppin State,0,Delaware State,0
36,2021-02-27,Delaware,0,Towson,0
37,2021-02-27,Drake,0,Bradley,0
38,2021-02-27,Drexel,0,James Madison,0
39,2021-02-27,Duquesne,0,La Salle,0
40,2021-02-27,East Carolina,0,Tulsa,0
41,2021-02-27,Florida,0,Kentucky,0
42,2021-02-27,Florida A&M,0,South Carolina State,0
43,2021-02-27,Florida Atlantic,0,Southern Miss,0
44,2021-02-27,Florida Gulf Coast,0,North Florida,0
45,2021-02-27,Florida International,0,Western Kentucky,0
46,2021-02-27,Furman,0,Wofford,0
47,2021-02-27,George Mason,0,George Washington,0
48,2021-02-27,Georgetown,0,DePaul,0
49,2021-02-27,Georgia State,0,South Alabama,0
50,2021-02-27,Grambling,0,Arkansas-Pine Bluff,0
51,2021-02-27,Grand Canyon,0,Seattle,0
52,2021-02-27,Hofstra,0,Elon,0
53,2021-02-27,Holy Cross,0,Colgate,0
54,2021-02-27,Houston Baptist,0,McNeese State,0
55,2021-02-27,Indiana State,0,Valparaiso,0
56,2021-02-27,Jackson State,0,Mississippi Valley State,0
57,2021-02-27,Kent State,0,Miami (OH),0
58,2021-02-27,Lehigh,0,Lafayette,0
59,2021-02-27,Lipscomb,0,North Alabama,0
60,2021-02-27,Long Beach State,0,Hawaii,0
61,2021-02-27,Louisiana,0,Little Rock,0
62,2021-02-27,Louisiana-Monroe,0,Texas State,0
63,2021-02-27,LSU,0,Arkansas,0
64,2021-02-27,Louisville,0,Duke,0
65,2021-02-27,Manhattan,0,Canisius,0
66,2021-02-27,Marquette,0,UConn,0
67,2021-02-27,Mercer,0,Western Carolina,0
68,2021-02-27,Miami (FL),0,Clemson,0
69,2021-02-27,Middle Tennessee,0,Old Dominion,0
70,2021-02-27,Ole Miss,0,Vanderbilt,0
71,2021-02-27,UMKC,0,South Dakota State,0
72,2021-02-27,Missouri State,0,Evansville,0
73,2021-02-27,Montana,0,Idaho State,0
74,2021-02-27,Montana State,0,Idaho,0
75,2021-02-27,Murray State,0,Tennessee Tech,0
76,2021-02-27,Navy,0,Loyola (MD),0
77,2021-02-27,Omaha,0,Denver,0
78,2021-02-27,New Mexico State,0,Tarleton State,0
79,2021-02-27,Nicholls State,0,New Orleans,0
80,2021-02-27,North Carolina Central,0,North Carolina A&T,0
81,2021-02-27,UNC Greensboro,0,ETSU,0
82,2021-02-27,UNC Wilmington,0,College of Charleston,0
83,2021-02-27,North Dakota State,0,South Dakota,0
84,2021-02-27,North Texas,0,Marshall,0
85,2021-02-27,Northeastern,0,William & Mary,0
86,2021-02-27,Northern Illinois,0,Eastern Michigan,0
87,2021-02-27,Northern Iowa,0,Illinois State,0
88,2021-02-27,Northwestern,0,Minnesota,0
89,2021-02-27,Notre Dame,0,Boston College,0
90,2021-02-27,Oregon,0,California,0
91,2021-02-27,Oregon State,0,Stanford,0
92,2021-02-27,Pacific,0,Saint Mary's,0
93,2021-02-27,Pepperdine,0,San Diego,0
94,2021-02-27,Portland,0,Loyola Marymount,0
95,2021-02-27,Portland State,0,Northern Colorado,0
96,2021-02-27,Prairie View,0,Alabama A&M,0
97,2021-02-27,Quinnipiac,0,Marist,0
98,2021-02-27,Rice,0,Louisiana Tech,0
99,2021-02-27,Rider,0,St. Peter's,0
100,2021-02-27,St. Joseph's,0,Fordham,0
101,2021-02-27,Samford,0,Citadel,0
102,2021-02-27,San Jose State,0,Wyoming,0
103,2021-02-27,Santa Clara,0,San Francisco,0
104,2021-02-27,Siena,0,Iona,0
105,2021-02-27,South Carolina,0,Georgia,0
106,2021-02-27,Southeast Missouri State,0,SIU-Edwardsville,0
107,2021-02-27,Southeastern Louisiana,0,Northwestern State,0
108,2021-02-27,Southern Utah,0,Northern Arizona,0
109,2021-02-27,Stephen F. Austin,0,Lamar,0
110,2021-02-27,Syracuse,0,Georgia Tech,0
111,2021-02-27,Temple,0,UCF,0
112,2021-02-27,UT-Martin,0,Eastern Illinois,0
113,2021-02-27,Tennessee State,0,Eastern Kentucky,0
114,2021-02-27,TCU,0,Iowa State,0
115,2021-02-27,Texas-Rio Grande Valley,0,Utah Valley,0
116,2021-02-27,Texas Southern,0,Alabama State,0
117,2021-02-27,UCLA,0,Colorado,0
118,2021-02-27,VCU,0,Davidson,0
119,2021-02-27,VMI,0,Chattanooga,0
120,2021-02-27,Washington,0,Arizona,0
121,2021-02-27,Washington State,0,Arizona State,0
122,2021-02-27,Weber State,0,Sacramento State,0
123,2021-02-27,Western Illinois,0,Oral Roberts,0
124,2021-02-27,Western Michigan,0,Toledo,0
0,2021-02-28,Iowa,0,Ohio State,0
1,2021-02-28,Villanova,0,Butler,0
2,2021-02-28,South Florida,0,Houston,0
3,2021-02-28,Rutgers,0,Nebraska,0
4,2021-02-28,Boston University,0,Army,0
5,2021-02-28,Bucknell,0,American,0
6,2021-02-28,Coppin State,0,Delaware State,0
7,2021-02-28,Dayton,0,St. Bonaventure,0
8,2021-02-28,Delaware,0,Towson,0
9,2021-02-28,Drexel,0,James Madison,0
10,2021-02-28,Florida A&M,0,South Carolina State,0
11,2021-02-28,Hofstra,0,Elon,0
12,2021-02-28,Holy Cross,0,Colgate,0
13,2021-02-28,Lafayette,0,Lehigh,0
14,2021-02-28,Loyola (MD),0,Navy,0
15,2021-02-28,Memphis,0,Cincinnati,0
16,2021-02-28,Michigan State,0,Maryland,0
17,2021-02-28,Nevada,0,Utah State,0
18,2021-02-28,North Carolina Central,0,North Carolina A&T,0
19,2021-02-28,North Dakota State,0,South Dakota,0
20,2021-02-28,Northeastern,0,William & Mary,0
21,2021-02-28,Pitt,0,NC State,0
22,2021-02-28,SMU,0,Wichita State,0
