,Date,visitor_neutral,PTS,home_neutral,PTS
6,2021-02-10,San Jose State,0,San Diego State,0
7,2021-02-10,Pitt,0,Louisville,0
8,2021-02-10,Little Rock,0,Arkansas State,0
9,2021-02-10,Central Arkansas,0,New Orleans,0
10,2021-02-10,Chattanooga,0,Wofford,0
11,2021-02-10,Delaware State,0,Howard,0
12,2021-02-10,ETSU,0,Citadel,0
13,2021-02-10,Florida A&M,0,South Carolina State,0
14,2021-02-10,Fordham,0,George Mason,0
15,2021-02-10,Furman,0,UNC Greensboro,0
16,2021-02-10,Georgia,0,Texas A&M,0
17,2021-02-10,Houston Baptist,0,Abilene Christian,0
18,2021-02-10,Indiana,0,Northwestern,0
19,2021-02-10,LSU,0,Mississippi State,0
20,2021-02-10,Mercer,0,Samford,0
21,2021-02-10,Missouri State,0,Illinois State,0
22,2021-02-10,Morgan State,0,Coppin State,0
23,2021-02-10,Nicholls State,0,Lamar,0
24,2021-02-10,Northern Iowa,0,Evansville,0
25,2021-02-10,Northwestern State,0,Incarnate Word,0
26,2021-02-10,Old Dominion,0,Charlotte,0
27,2021-02-10,Rhode Island,0,Saint Louis,0
28,2021-02-10,Southeastern Louisiana,0,Sam Houston State,0
29,2021-02-10,Texas A&M-Corpus Christi,0,Stephen F. Austin,0
30,2021-02-10,Tulsa,0,Tulane,0
31,2021-02-10,Valparaiso,0,Drake,0
32,2021-02-10,VMI,0,Western Carolina,0
33,2021-02-10,Wake Forest,0,Boston College,0
34,2021-02-10,Wichita State,0,UCF,0
0,2021-02-11,Gonzaga,0,Santa Clara,0
1,2021-02-11,Wisconsin,0,Nebraska,0
2,2021-02-11,Illinois,0,Michigan,0
3,2021-02-11,Bryant,0,Sacred Heart,0
4,2021-02-11,Campbell,0,UNC Asheville,0
5,2021-02-11,Cincinnati,0,Memphis,0
6,2021-02-11,Coastal Carolina,0,Appalachian State,0
7,2021-02-11,Colorado,0,Stanford,0
8,2021-02-11,Delaware,0,Drexel,0
9,2021-02-11,Eastern Illinois,0,Jacksonville State,0
10,2021-02-11,Eastern Kentucky,0,Belmont,0
11,2021-02-11,Eastern Washington,0,Montana State,0
12,2021-02-11,Fairleigh Dickinson,0,Wagner,0
13,2021-02-11,Fresno State,0,Air Force,0
14,2021-02-11,Georgia Southern,0,Georgia State,0
15,2021-02-11,High Point,0,Gardner-Webb,0
16,2021-02-11,Idaho,0,Idaho State,0
17,2021-02-11,LIU,0,Mount St. Mary's,0
18,2021-02-11,Longwood,0,Charleston Southern,0
19,2021-02-11,Louisiana-Monroe,0,Louisiana,0
20,2021-02-11,Merrimack,0,Central Connecticut,0
21,2021-02-11,Morehead State,0,Tennessee State,0
22,2021-02-11,UNLV,0,Boise State,0
23,2021-02-11,New Mexico,0,Colorado State,0
24,2021-02-11,Oregon,0,Arizona State,0
25,2021-02-11,Oregon State,0,Arizona,0
26,2021-02-11,Pepperdine,0,Loyola Marymount,0
27,2021-02-11,Portland,0,San Francisco,0
28,2021-02-11,Portland State,0,Northern Arizona,0
29,2021-02-11,Presbyterian,0,Hampton,0
30,2021-02-11,Purdue,0,Minnesota,0
31,2021-02-11,Sacramento State,0,Northern Colorado,0
32,2021-02-11,Saint Mary's,0,BYU,0
33,2021-02-11,Southeast Missouri State,0,Murray State,0
34,2021-02-11,USC,0,Washington,0
35,2021-02-11,SIU-Edwardsville,0,Tennessee Tech,0
36,2021-02-11,St. Francis (NY),0,Saint Francis (PA),0
37,2021-02-11,UT-Martin,0,Austin Peay,0
38,2021-02-11,Texas State,0,Texas-Arlington,0
39,2021-02-11,Troy,0,South Alabama,0
40,2021-02-11,UCLA,0,Washington State,0
41,2021-02-11,Utah,0,California,0
42,2021-02-11,Weber State,0,Montana,0
43,2021-02-11,Winthrop,0,Radford,0
44,2021-02-11,Wyoming,0,Utah State,0
0,2021-02-12,Alabama-Birmingham,0,Louisiana Tech,0
1,2021-02-12,Bellarmine,0,North Florida,0
2,2021-02-12,Bryant,0,Sacred Heart,0
3,2021-02-12,Cal State Fullerton,0,Cal Poly,0
4,2021-02-12,Cal State Northridge,0,Grand Canyon,0
5,2021-02-12,UC-Irvine,0,UC-Riverside,0
6,2021-02-12,UC-San Diego,0,Cal State Bakersfield,0
7,2021-02-12,UCSB,0,Hawaii,0
8,2021-02-12,Campbell,0,UNC Asheville,0
9,2021-02-12,Canisius,0,Rider,0
10,2021-02-12,Chicago State,0,Tarleton State,0
11,2021-02-12,Denver,0,Western Illinois,0
12,2021-02-12,Detroit,0,Cleveland State,0
13,2021-02-12,Dixie State,0,Utah Valley,0
14,2021-02-12,Florida Atlantic,0,UTSA,0
15,2021-02-12,Florida Gulf Coast,0,Kennesaw State,0
16,2021-02-12,Florida International,0,UTEP,0
17,2021-02-12,High Point,0,Gardner-Webb,0
18,2021-02-12,UIC,0,IUPUI,0
19,2021-02-12,Iona,0,Marist,0
20,2021-02-12,Purdue-Fort Wayne,0,Youngstown State,0
21,2021-02-12,Liberty,0,North Alabama,0
22,2021-02-12,Lipscomb,0,Jacksonville,0
23,2021-02-12,Long Beach State,0,UC-Davis,0
24,2021-02-12,LIU,0,Mount St. Mary's,0
25,2021-02-12,Longwood,0,Charleston Southern,0
26,2021-02-12,Manhattan,0,Siena,0
27,2021-02-12,Merrimack,0,Central Connecticut,0
28,2021-02-12,Middle Tennessee,0,Marshall,0
29,2021-02-12,Milwaukee,0,Wright State,0
30,2021-02-12,Monmouth,0,Niagara,0
31,2021-02-12,Omaha,0,UMKC,0
32,2021-02-12,New Mexico State,0,Seattle,0
33,2021-02-12,North Texas,0,Southern Miss,0
34,2021-02-12,Northern Kentucky,0,Green Bay,0
35,2021-02-12,Oakland,0,Robert Morris,0
36,2021-02-12,Presbyterian,0,Hampton,0
37,2021-02-12,Rice,0,Western Kentucky,0
38,2021-02-12,Richmond,0,VCU,0
39,2021-02-12,St. Peter's,0,Quinnipiac,0
40,2021-02-12,South Dakota,0,North Dakota,0
41,2021-02-12,St. Francis (NY),0,Saint Francis (PA),0
42,2021-02-12,Texas-Rio Grande Valley,0,California Baptist,0
43,2021-02-12,Winthrop,0,Radford,0
0,2021-02-13,Gonzaga,0,San Francisco,0
1,2021-02-13,Texas Tech,0,Baylor,0
2,2021-02-13,Iowa,0,Michigan State,0
3,2021-02-13,Kansas,0,Iowa State,0
4,2021-02-13,Villanova,0,Creighton,0
5,2021-02-13,Oklahoma,0,West Virginia,0
6,2021-02-13,Tennessee,0,LSU,0
7,2021-02-13,TCU,0,Texas,0
8,2021-02-13,Wake Forest,0,Florida State,0
9,2021-02-13,Arkansas,0,Missouri,0
10,2021-02-13,UNC,0,Virginia,0
11,2021-02-13,Northwestern,0,Rutgers,0
12,2021-02-13,Indiana,0,Ohio State,0
13,2021-02-13,Duke,0,NC State,0
14,2021-02-13,Louisville,0,Virginia Tech,0
15,2021-02-13,Georgia Tech,0,Clemson,0
16,2021-02-13,Akron,0,Miami (OH),0
17,2021-02-13,Alabama A&M,0,Alabama State,0
18,2021-02-13,Alabama-Birmingham,0,Louisiana Tech,0
19,2021-02-13,Alcorn State,0,Mississippi Valley State,0
20,2021-02-13,American,0,Bucknell,0
21,2021-02-13,Appalachian State,0,Coastal Carolina,0
22,2021-02-13,Arkansas State,0,Little Rock,0
23,2021-02-13,Auburn,0,Kentucky,0
24,2021-02-13,Ball State,0,Eastern Michigan,0
25,2021-02-13,Bellarmine,0,North Florida,0
26,2021-02-13,Boston University,0,Army,0
27,2021-02-13,Bowling Green State,0,Toledo,0
28,2021-02-13,Buffalo,0,Central Michigan,0
29,2021-02-13,Butler,0,Georgetown,0
30,2021-02-13,Cal State Fullerton,0,Cal Poly,0
31,2021-02-13,UC-Irvine,0,UC-Riverside,0
32,2021-02-13,UC-San Diego,0,Cal State Bakersfield,0
33,2021-02-13,UCSB,0,Hawaii,0
34,2021-02-13,Canisius,0,Rider,0
35,2021-02-13,Central Arkansas,0,Sam Houston State,0
36,2021-02-13,Charlotte,0,Old Dominion,0
37,2021-02-13,Chicago State,0,Tarleton State,0
38,2021-02-13,Citadel,0,Chattanooga,0
39,2021-02-13,Colgate,0,Holy Cross,0
40,2021-02-13,Colorado,0,California,0
41,2021-02-13,UConn,0,Xavier,0
42,2021-02-13,Denver,0,Western Illinois,0
43,2021-02-13,Detroit,0,Cleveland State,0
44,2021-02-13,Dixie State,0,Utah Valley,0
45,2021-02-13,Drexel,0,Delaware,0
46,2021-02-13,Duquesne,0,George Mason,0
47,2021-02-13,East Carolina,0,Temple,0
48,2021-02-13,Eastern Illinois,0,Tennessee Tech,0
49,2021-02-13,Eastern Kentucky,0,Tennessee State,0
50,2021-02-13,Eastern Washington,0,Montana State,0
51,2021-02-13,Elon,0,College of Charleston,0
52,2021-02-13,Evansville,0,Indiana State,0
53,2021-02-13,Florida Atlantic,0,UTSA,0
54,2021-02-13,Florida Gulf Coast,0,Kennesaw State,0
55,2021-02-13,Florida International,0,UTEP,0
56,2021-02-13,Fresno State,0,Air Force,0
57,2021-02-13,George Washington,0,La Salle,0
58,2021-02-13,Georgia,0,Alabama,0
59,2021-02-13,Georgia State,0,Georgia Southern,0
60,2021-02-13,Hofstra,0,James Madison,0
61,2021-02-13,Howard,0,Norfolk State,0
62,2021-02-13,Idaho,0,Idaho State,0
63,2021-02-13,UIC,0,IUPUI,0
64,2021-02-13,Illinois State,0,Southern Illinois,0
65,2021-02-13,Iona,0,Marist,0
66,2021-02-13,Purdue-Fort Wayne,0,Youngstown State,0
67,2021-02-13,Kansas State,0,Oklahoma State,0
68,2021-02-13,Lafayette,0,Navy,0
69,2021-02-13,Lamar,0,Houston Baptist,0
70,2021-02-13,Liberty,0,North Alabama,0
71,2021-02-13,Lipscomb,0,Jacksonville,0
72,2021-02-13,Long Beach State,0,UC-Davis,0
73,2021-02-13,Louisiana,0,Louisiana-Monroe,0
74,2021-02-13,Loyola (IL),0,Bradley,0
75,2021-02-13,Loyola (MD),0,Lehigh,0
76,2021-02-13,Manhattan,0,Siena,0
77,2021-02-13,McNeese State,0,Northwestern State,0
78,2021-02-13,Middle Tennessee,0,Marshall,0
79,2021-02-13,Milwaukee,0,Wright State,0
80,2021-02-13,Ole Miss,0,South Carolina,0
81,2021-02-13,Monmouth,0,Niagara,0
82,2021-02-13,Morehead State,0,Belmont,0
83,2021-02-13,Omaha,0,UMKC,0
84,2021-02-13,Nevada,0,San Jose State,0
85,2021-02-13,UNLV,0,Boise State,0
86,2021-02-13,New Mexico,0,Colorado State,0
87,2021-02-13,New Mexico State,0,Seattle,0
88,2021-02-13,New Orleans,0,Incarnate Word,0
89,2021-02-13,Nicholls State,0,Southeastern Louisiana,0
90,2021-02-13,North Carolina Central,0,South Carolina State,0
91,2021-02-13,UNC Greensboro,0,Mercer,0
92,2021-02-13,North Texas,0,Southern Miss,0
93,2021-02-13,Northeastern,0,Towson,0
94,2021-02-13,Northern Colorado,0,Sacramento State,0
95,2021-02-13,Northern Illinois,0,Kent State,0
96,2021-02-13,Northern Kentucky,0,Green Bay,0
97,2021-02-13,Oakland,0,Robert Morris,0
98,2021-02-13,Ohio,0,Western Michigan,0
99,2021-02-13,Oregon,0,Arizona,0
100,2021-02-13,Pacific,0,Loyola Marymount,0
101,2021-02-13,Pitt,0,Syracuse,0
102,2021-02-13,Portland,0,Santa Clara,0
103,2021-02-13,Portland State,0,Northern Arizona,0
104,2021-02-13,Prairie View,0,Jackson State,0
105,2021-02-13,Providence,0,DePaul,0
106,2021-02-13,Rhode Island,0,Davidson,0
107,2021-02-13,Rice,0,Western Kentucky,0
108,2021-02-13,St. Joseph's,0,Dayton,0
109,2021-02-13,Saint Louis,0,Fordham,0
110,2021-02-13,Saint Mary's,0,Pepperdine,0
111,2021-02-13,St. Peter's,0,Quinnipiac,0
112,2021-02-13,Samford,0,VMI,0
113,2021-02-13,San Diego,0,BYU,0
114,2021-02-13,South Alabama,0,Troy,0
115,2021-02-13,South Dakota,0,North Dakota,0
116,2021-02-13,South Dakota State,0,Oral Roberts,0
117,2021-02-13,Southeast Missouri State,0,Austin Peay,0
118,2021-02-13,Southern,0,Arkansas-Pine Bluff,0
119,2021-02-13,USC,0,Washington State,0
120,2021-02-13,SIU-Edwardsville,0,Jacksonville State,0
121,2021-02-13,SMU,0,Tulsa,0
122,2021-02-13,UT-Martin,0,Murray State,0
123,2021-02-13,Texas A&M,0,Florida,0
124,2021-02-13,Texas A&M-Corpus Christi,0,Abilene Christian,0
125,2021-02-13,Texas-Arlington,0,Texas State,0
126,2021-02-13,Texas-Rio Grande Valley,0,California Baptist,0
127,2021-02-13,Texas Southern,0,Grambling,0
128,2021-02-13,Tulane,0,South Florida,0
129,2021-02-13,UCLA,0,Washington,0
130,2021-02-13,Utah,0,Stanford,0
131,2021-02-13,Valparaiso,0,Missouri State,0
132,2021-02-13,Vanderbilt,0,Mississippi State,0
133,2021-02-13,Weber State,0,Montana,0
134,2021-02-13,Western Carolina,0,Furman,0
135,2021-02-13,William & Mary,0,UNC Wilmington,0
136,2021-02-13,Wofford,0,ETSU,0
137,2021-02-13,Wyoming,0,Utah State,0
0,2021-02-14,Memphis,0,Houston,0
1,2021-02-14,Michigan,0,Wisconsin,0
2,2021-02-14,Boston University,0,Army,0
3,2021-02-14,Bucknell,0,American,0
4,2021-02-14,UCF,0,Cincinnati,0
5,2021-02-14,Colgate,0,Holy Cross,0
6,2021-02-14,Drake,0,Northern Iowa,0
7,2021-02-14,Elon,0,College of Charleston,0
8,2021-02-14,Hofstra,0,James Madison,0
9,2021-02-14,Lehigh,0,Loyola (MD),0
10,2021-02-14,Marquette,0,Seton Hall,0
11,2021-02-14,Miami (FL),0,Notre Dame,0
12,2021-02-14,Minnesota,0,Maryland,0
13,2021-02-14,Navy,0,Lafayette,0
14,2021-02-14,Nebraska,0,Penn State,0
15,2021-02-14,Northeastern,0,Towson,0
16,2021-02-14,Oregon State,0,Arizona State,0
17,2021-02-14,South Dakota State,0,Oral Roberts,0
18,2021-02-14,St. Bonaventure,0,UMass,0
19,2021-02-14,William & Mary,0,UNC Wilmington,0
0,2021-02-15,Baylor,0,West Virginia,0
1,2021-02-15,Virginia,0,Florida State,0
2,2021-02-15,Alcorn State,0,Arkansas-Pine Bluff,0
3,2021-02-15,Coppin State,0,Howard,0
4,2021-02-15,Fordham,0,VCU,0
5,2021-02-15,Nevada,0,San Jose State,0
6,2021-02-15,Norfolk State,0,Delaware State,0
7,2021-02-15,Prairie View,0,Grambling,0
8,2021-02-15,South Carolina State,0,North Carolina A&T,0
9,2021-02-15,Southern,0,Mississippi Valley State,0
10,2021-02-15,Texas Southern,0,Jackson State,0
0,2021-02-16,Michigan State,0,Purdue,0
1,2021-02-16,Kansas,0,Kansas State,0
2,2021-02-16,South Carolina,0,Tennessee,0
3,2021-02-16,Texas,0,Oklahoma,0
4,2021-02-16,Northwestern,0,Illinois,0
5,2021-02-16,Missouri,0,Georgia,0
6,2021-02-16,Virginia Tech,0,UNC,0
7,2021-02-16,Boston College,0,Georgia Tech,0
8,2021-02-16,Bowling Green State,0,Ball State,0
9,2021-02-16,Buffalo,0,Eastern Michigan,0
10,2021-02-16,Central Michigan,0,Ohio,0
11,2021-02-16,Dayton,0,Rhode Island,0
12,2021-02-16,Florida,0,Arkansas,0
13,2021-02-16,Iowa State,0,Oklahoma State,0
14,2021-02-16,Kent State,0,Western Michigan,0
15,2021-02-16,La Salle,0,Saint Louis,0
16,2021-02-16,Loyola (IL),0,Illinois State,0
17,2021-02-16,Miami (OH),0,Toledo,0
18,2021-02-16,Mississippi State,0,Auburn,0
19,2021-02-16,Northern Colorado,0,Colorado State,0
20,2021-02-16,Northern Illinois,0,Akron,0
21,2021-02-16,Providence,0,UConn,0
22,2021-02-16,Temple,0,Tulsa,0
23,2021-02-16,Xavier,0,St. John's (NY),0
0,2021-02-17,East Carolina,0,Houston,0
1,2021-02-17,Georgetown,0,Villanova,0
2,2021-02-17,TCU,0,Texas Tech,0
3,2021-02-17,Duke,0,Wake Forest,0
4,2021-02-17,Syracuse,0,Louisville,0
5,2021-02-17,Clemson,0,Notre Dame,0
6,2021-02-17,Alabama,0,Texas A&M,0
7,2021-02-17,Arizona State,0,USC,0
8,2021-02-17,Citadel,0,Wofford,0
9,2021-02-17,Coppin State,0,Delaware State,0
10,2021-02-17,Drake,0,Bradley,0
11,2021-02-17,Duquesne,0,Davidson,0
12,2021-02-17,Evansville,0,Southern Illinois,0
13,2021-02-17,Incarnate Word,0,McNeese State,0
14,2021-02-17,Indiana State,0,Missouri State,0
15,2021-02-17,Kentucky,0,Vanderbilt,0
16,2021-02-17,LSU,0,Ole Miss,0
17,2021-02-17,Marquette,0,Butler,0
18,2021-02-17,Maryland,0,Nebraska,0
19,2021-02-17,Mercer,0,ETSU,0
20,2021-02-17,Minnesota,0,Indiana,0
21,2021-02-17,UNC Greensboro,0,VMI,0
22,2021-02-17,NC State,0,Pitt,0
23,2021-02-17,Northern Iowa,0,Valparaiso,0
24,2021-02-17,Northwestern State,0,Nicholls State,0
25,2021-02-17,St. Joseph's,0,George Washington,0
26,2021-02-17,Sam Houston State,0,Lamar,0
27,2021-02-17,Samford,0,Furman,0
28,2021-02-17,South Florida,0,UCF,0
29,2021-02-17,Southeastern Louisiana,0,Texas A&M-Corpus Christi,0
30,2021-02-17,Stephen F. Austin,0,Central Arkansas,0
31,2021-02-17,Tulane,0,SMU,0
32,2021-02-17,VCU,0,St. Bonaventure,0
33,2021-02-17,Western Carolina,0,Chattanooga,0
34,2021-02-17,Wyoming,0,New Mexico,0
0,2021-02-18,Saint Mary's,0,Gonzaga,0
1,2021-02-18,Iowa,0,Wisconsin,0
2,2021-02-18,San Diego State,0,Fresno State,0
3,2021-02-18,Rutgers,0,Michigan,0
4,2021-02-18,Ohio State,0,Penn State,0
5,2021-02-18,Arizona,0,UCLA,0
6,2021-02-18,Binghamton,0,Albany (NY),0
7,2021-02-18,BYU,0,Pacific,0
8,2021-02-18,California,0,Washington State,0
9,2021-02-18,Charleston Southern,0,Presbyterian,0
10,2021-02-18,Colorado,0,Oregon,0
11,2021-02-18,Eastern Illinois,0,Murray State,0
12,2021-02-18,Eastern Kentucky,0,Southeast Missouri State,0
13,2021-02-18,Gardner-Webb,0,Longwood,0
14,2021-02-18,Hartford,0,Stony Brook,0
15,2021-02-18,Idaho,0,Portland State,0
16,2021-02-18,Idaho State,0,Montana State,0
17,2021-02-18,Jacksonville State,0,Belmont,0
18,2021-02-18,Loyola Marymount,0,San Francisco,0
19,2021-02-18,Maine,0,UMass-Lowell,0
20,2021-02-18,UMBC,0,NJIT,0
21,2021-02-18,Memphis,0,Wichita State,0
22,2021-02-18,Montana,0,Eastern Washington,0
23,2021-02-18,Morehead State,0,UT-Martin,0
24,2021-02-18,New Hampshire,0,Vermont,0
25,2021-02-18,UNC Asheville,0,Winthrop,0
26,2021-02-18,Northern Arizona,0,Weber State,0
27,2021-02-18,Pepperdine,0,Portland,0
28,2021-02-18,Radford,0,High Point,0
29,2021-02-18,Sacramento State,0,Southern Utah,0
30,2021-02-18,San Diego,0,Santa Clara,0
31,2021-02-18,USC Upstate,0,Campbell,0
32,2021-02-18,SIU-Edwardsville,0,Austin Peay,0
33,2021-02-18,Stanford,0,Washington,0
34,2021-02-18,Tennessee Tech,0,Tennessee State,0
35,2021-02-18,Utah,0,Oregon State,0
36,2021-02-18,Utah State,0,Boise State,0
37,2021-02-18,William & Mary,0,Elon,0
0,2021-02-19,Little Rock,0,Louisiana-Monroe,0
1,2021-02-19,Binghamton,0,Albany (NY),0
2,2021-02-19,Cal Poly,0,Long Beach State,0
3,2021-02-19,Cal State Bakersfield,0,UCSB,0
4,2021-02-19,California Baptist,0,Grand Canyon,0
5,2021-02-19,UC-Irvine,0,Cal State Fullerton,0
6,2021-02-19,UC-Riverside,0,UC-San Diego,0
7,2021-02-19,Charleston Southern,0,Presbyterian,0
8,2021-02-19,Cleveland State,0,Purdue-Fort Wayne,0
9,2021-02-19,Colorado State,0,Nevada,0
10,2021-02-19,Denver,0,UMKC,0
11,2021-02-19,Fairfield,0,Monmouth,0
12,2021-02-19,Gardner-Webb,0,Longwood,0
13,2021-02-19,Georgia Southern,0,Coastal Carolina,0
14,2021-02-19,Green Bay,0,UIC,0
15,2021-02-19,Hartford,0,Stony Brook,0
16,2021-02-19,Hawaii,0,Cal State Northridge,0
17,2021-02-19,Iona,0,Canisius,0
18,2021-02-19,IUPUI,0,Youngstown State,0
19,2021-02-19,Jacksonville,0,Florida Gulf Coast,0
20,2021-02-19,Kennesaw State,0,Stetson,0
21,2021-02-19,Louisiana Tech,0,Middle Tennessee,0
22,2021-02-19,Maine,0,UMass-Lowell,0
23,2021-02-19,Marist,0,St. Peter's,0
24,2021-02-19,Marshall,0,Rice,0
25,2021-02-19,UMBC,0,NJIT,0
26,2021-02-19,Morehead State,0,Southeast Missouri State,0
27,2021-02-19,UNLV,0,San Jose State,0
28,2021-02-19,New Hampshire,0,Vermont,0
29,2021-02-19,Niagara,0,Manhattan,0
30,2021-02-19,North Alabama,0,Bellarmine,0
31,2021-02-19,UNC Asheville,0,Winthrop,0
32,2021-02-19,North Dakota,0,Omaha,0
33,2021-02-19,North Florida,0,Lipscomb,0
34,2021-02-19,Oakland,0,Milwaukee,0
35,2021-02-19,Old Dominion,0,Alabama-Birmingham,0
36,2021-02-19,Quinnipiac,0,Siena,0
37,2021-02-19,Radford,0,High Point,0
38,2021-02-19,Robert Morris,0,Detroit,0
39,2021-02-19,Saint Louis,0,Dayton,0
40,2021-02-19,Seattle,0,Texas-Rio Grande Valley,0
41,2021-02-19,South Alabama,0,Appalachian State,0
42,2021-02-19,USC Upstate,0,Campbell,0
43,2021-02-19,South Dakota State,0,North Dakota State,0
44,2021-02-19,Southern Miss,0,Florida International,0
45,2021-02-19,Tarleton State,0,Dixie State,0
46,2021-02-19,Texas-Arlington,0,Louisiana,0
47,2021-02-19,UTEP,0,Florida Atlantic,0
48,2021-02-19,UTSA,0,Charlotte,0
49,2021-02-19,Texas State,0,Arkansas State,0
50,2021-02-19,Troy,0,Georgia State,0
51,2021-02-19,Utah Valley,0,New Mexico State,0
52,2021-02-19,Western Kentucky,0,North Texas,0
53,2021-02-19,Wright State,0,Northern Kentucky,0
54,2021-02-19,Wyoming,0,New Mexico,0
0,2021-02-20,San Diego,0,Gonzaga,0
1,2021-02-20,Oklahoma State,0,Baylor,0
2,2021-02-20,Michigan State,0,Indiana,0
3,2021-02-20,Texas Tech,0,Kansas,0
4,2021-02-20,UConn,0,Villanova,0
5,2021-02-20,West Virginia,0,Texas,0
6,2021-02-20,Kentucky,0,Tennessee,0
7,2021-02-20,Illinois,0,Minnesota,0
8,2021-02-20,Virginia Tech,0,Florida State,0
9,2021-02-20,Missouri,0,South Carolina,0
10,2021-02-20,Virginia,0,Duke,0
11,2021-02-20,San Diego State,0,Fresno State,0
12,2021-02-20,Louisville,0,UNC,0
13,2021-02-20,Abilene Christian,0,Southeastern Louisiana,0
14,2021-02-20,Akron,0,Ball State,0
15,2021-02-20,Alabama A&M,0,Southern,0
16,2021-02-20,Alabama State,0,Alcorn State,0
17,2021-02-20,Arizona,0,USC,0
18,2021-02-20,Arizona State,0,UCLA,0
19,2021-02-20,Arkansas,0,Texas A&M,0
20,2021-02-20,Little Rock,0,Louisiana-Monroe,0
21,2021-02-20,Arkansas-Pine Bluff,0,Texas Southern,0
22,2021-02-20,Auburn,0,LSU,0
23,2021-02-20,Boston College,0,Syracuse,0
24,2021-02-20,BYU,0,Loyola Marymount,0
25,2021-02-20,Bryant,0,Merrimack,0
26,2021-02-20,Bucknell,0,Lafayette,0
27,2021-02-20,Cal Poly,0,Long Beach State,0
28,2021-02-20,Cal State Bakersfield,0,UCSB,0
29,2021-02-20,California,0,Washington,0
30,2021-02-20,California Baptist,0,Grand Canyon,0
31,2021-02-20,UC-Irvine,0,Cal State Fullerton,0
32,2021-02-20,UC-Riverside,0,UC-San Diego,0
33,2021-02-20,Central Arkansas,0,Nicholls State,0
34,2021-02-20,Central Connecticut,0,LIU,0
35,2021-02-20,UCF,0,Tulane,0
36,2021-02-20,Cleveland State,0,Purdue-Fort Wayne,0
37,2021-02-20,Colgate,0,Lehigh,0
38,2021-02-20,College of Charleston,0,Hofstra,0
39,2021-02-20,Colorado,0,Oregon State,0
40,2021-02-20,Davidson,0,St. Joseph's,0
41,2021-02-20,Denver,0,UMKC,0
42,2021-02-20,ETSU,0,Samford,0
43,2021-02-20,Eastern Illinois,0,Austin Peay,0
44,2021-02-20,Eastern Kentucky,0,UT-Martin,0
45,2021-02-20,Eastern Michigan,0,Kent State,0
46,2021-02-20,Eastern Washington,0,Montana,0
47,2021-02-20,Elon,0,William & Mary,0
48,2021-02-20,Fairfield,0,Monmouth,0
49,2021-02-20,Fordham,0,Rhode Island,0
50,2021-02-20,Furman,0,Mercer,0
51,2021-02-20,George Mason,0,VCU,0
52,2021-02-20,Georgia,0,Florida,0
53,2021-02-20,Georgia Southern,0,Coastal Carolina,0
54,2021-02-20,Georgia Tech,0,Miami (FL),0
55,2021-02-20,Grambling,0,Jackson State,0
56,2021-02-20,Green Bay,0,UIC,0
57,2021-02-20,Hawaii,0,Cal State Northridge,0
58,2021-02-20,Holy Cross,0,Boston University,0
59,2021-02-20,Incarnate Word,0,Stephen F. Austin,0
60,2021-02-20,Indiana State,0,Loyola (IL),0
61,2021-02-20,Iona,0,Canisius,0
62,2021-02-20,IUPUI,0,Youngstown State,0
63,2021-02-20,Jacksonville,0,Florida Gulf Coast,0
64,2021-02-20,Jacksonville State,0,Tennessee State,0
65,2021-02-20,James Madison,0,Delaware,0
66,2021-02-20,Kansas State,0,TCU,0
67,2021-02-20,Kennesaw State,0,Stetson,0
68,2021-02-20,Lamar,0,Texas A&M-Corpus Christi,0
69,2021-02-20,Louisiana Tech,0,Middle Tennessee,0
70,2021-02-20,Loyola (MD),0,American,0
71,2021-02-20,Marist,0,St. Peter's,0
72,2021-02-20,Marshall,0,Rice,0
73,2021-02-20,UMass,0,Duquesne,0
74,2021-02-20,Miami (OH),0,Northern Illinois,0
75,2021-02-20,Mississippi State,0,Ole Miss,0
76,2021-02-20,Mississippi Valley State,0,Prairie View,0
77,2021-02-20,Missouri State,0,Evansville,0
78,2021-02-20,Montana State,0,Idaho State,0
79,2021-02-20,Morgan State,0,Coppin State,0
80,2021-02-20,Mount St. Mary's,0,Fairleigh Dickinson,0
81,2021-02-20,Navy,0,Army,0
82,2021-02-20,New Orleans,0,McNeese State,0
83,2021-02-20,Niagara,0,Manhattan,0
84,2021-02-20,North Alabama,0,Bellarmine,0
85,2021-02-20,North Carolina A&T,0,Florida A&M,0
86,2021-02-20,NC State,0,Wake Forest,0
87,2021-02-20,UNC Wilmington,0,Northeastern,0
88,2021-02-20,North Dakota,0,Omaha,0
89,2021-02-20,North Florida,0,Lipscomb,0
90,2021-02-20,Northern Arizona,0,Weber State,0
91,2021-02-20,Northern Iowa,0,Illinois State,0
92,2021-02-20,Oakland,0,Milwaukee,0
93,2021-02-20,Ohio,0,Bowling Green State,0
94,2021-02-20,Oklahoma,0,Iowa State,0
95,2021-02-20,Old Dominion,0,Alabama-Birmingham,0
96,2021-02-20,Oral Roberts,0,South Dakota,0
97,2021-02-20,Pacific,0,Portland,0
98,2021-02-20,Pepperdine,0,Santa Clara,0
99,2021-02-20,Portland State,0,Idaho,0
100,2021-02-20,Purdue,0,Nebraska,0
101,2021-02-20,Quinnipiac,0,Siena,0
102,2021-02-20,Richmond,0,La Salle,0
103,2021-02-20,Robert Morris,0,Detroit,0
104,2021-02-20,Sacramento State,0,Southern Utah,0
105,2021-02-20,Sacred Heart,0,St. Francis (NY),0
106,2021-02-20,Saint Francis (PA),0,Wagner,0
