,Date,visitor_neutral,PTS,home_neutral,PTS
1,2019-11-14,Towson,60,Florida,66
2,2019-11-14,Long Beach State,63,Saint Mary's,81
3,2019-11-14,San Jose State,39,Arizona,87
4,2019-11-14,Alabama A&M,53,Cincinnati,85
5,2019-11-14,Newport News-Apprentice,54,Norfolk State,113
6,2019-11-14,UC-Davis,65,Idaho,64
7,2019-11-14,Central Connecticut,49,Arizona State,90
8,2019-11-14,Indiana-Kokomo,71,Evansville,89
9,2019-11-14,Louisiana-Monroe,45,Mississippi State,62
10,2019-11-14,Michigan-Dearborn,59,Eastern Michigan,72
11,2019-11-14,Montana Western,48,Idaho State,80
12,2019-11-14,Morehead State,77,Presbyterian,55
13,2019-11-14,Pacific Union,48,Pacific,86
14,2019-11-14,Penn State,81,Georgetown,66
15,2019-11-14,San Diego,71,Weber State,56
16,2019-11-14,Siena,56,Harvard,59
17,2019-11-14,Southern,63,New Mexico State,79
18,2019-11-14,Southern Miss,63,North Florida,66
19,2019-11-14,Southwest Baptist,59,Little Rock,77
20,2019-11-14,St. Francis (NY),77,Longwood,86
21,2019-11-14,Vanderbilt,92,Richmond,93
22,2019-11-14,VMI,56,Arkansas State,71
23,2019-11-14,Winthrop,58,ETSU,61
0,2019-11-15,Georgia State,63,Duke,74
1,2019-11-15,Monmouth,57,Kansas,112
2,2019-11-15,Gardner-Webb,61,UNC,77
3,2019-11-15,Gonzaga,79,Texas A&M,49
4,2019-11-15,North Carolina A&T,54,Utah State,81
5,2019-11-15,Missouri State,56,Xavier,59
6,2019-11-15,Cal State Northridge,70,Auburn,116
7,2019-11-15,Texas State,63,Baylor,72
8,2019-11-15,Alabama,79,Rhode Island,93
9,2019-11-15,BYU,72,Houston,71
10,2019-11-15,California Baptist,62,California,82
11,2019-11-15,UC-Davis,67,Arkansas State,80
12,2019-11-15,UC-Irvine,69,Boise State,60
13,2019-11-15,UC-Riverside,49,Sacramento State,62
14,2019-11-15,Cleveland State,63,South Carolina,90
15,2019-11-15,Coppin State,69,Northern Illinois,81
16,2019-11-15,Delaware State,66,Georgia,100
17,2019-11-15,Eastern New Mexico,57,UTEP,71
18,2019-11-15,Elon,50,Michigan,70
19,2019-11-15,Fairmont State,66,Bowling Green State,88
20,2019-11-15,Florida Gulf Coast,68,Mercer,84
21,2019-11-15,Hampton,65,William & Mary,78
22,2019-11-15,Howard,65,Robert Morris,85
23,2019-11-15,Idaho,68,VMI,67
24,2019-11-15,Jacksonville,80,UMass-Lowell,78
25,2019-11-15,Life Pacific,51,Cal State Bakersfield,91
26,2019-11-15,Lipscomb,36,Duquesne,58
27,2019-11-15,Lyndon State,67,Bryant,116
28,2019-11-15,Marshall,64,Notre Dame,74
29,2019-11-15,Merrimack,46,Dartmouth,55
30,2019-11-15,Minnesota,69,Utah,73
31,2019-11-15,UMKC,52,Milwaukee,61
32,2019-11-15,Montana State,59,Appalachian State,56
33,2019-11-15,Mount St. Mary's,61,Lamar,76
34,2019-11-15,UNLV,54,UCLA,71
35,2019-11-15,North Carolina Central,47,Akron,57
36,2019-11-15,North Dakota State,76,Texas-Rio Grande Valley,70
37,2019-11-15,NYIT,69,Hofstra,111
38,2019-11-15,Oral Roberts,74,Iowa,87
39,2019-11-15,Portland State,75,Hawaii,83
40,2019-11-15,Prairie View,56,Texas,70
41,2019-11-15,Radford,73,Georgia Southern,76
42,2019-11-15,Randolph,53,Longwood,78
43,2019-11-15,SAGU Amer. Indian Coll.,32,Northern Arizona,105
44,2019-11-15,Simpson (CA),45,Cal Poly,89
45,2019-11-15,South Alabama,72,Chattanooga,90
46,2019-11-15,South Dakota State,73,Nebraska,90
47,2019-11-15,Southern Wesleyan,61,Furman,83
48,2019-11-15,Stony Brook,68,Texas A&M-Corpus Christi,63
49,2019-11-15,Tennessee Tech,30,UNC Greensboro,64
50,2019-11-15,Texas Southern,69,South Dakota,88
51,2019-11-15,Trinity Baptist,42,Bethune-Cookman,100
52,2019-11-15,Utah Valley,66,Alabama-Birmingham,55
53,2019-11-15,West Virginia,68,Pitt,53
54,2019-11-15,Western Carolina,74,Florida State,79
55,2019-11-15,Western Kentucky,79,Eastern Kentucky,71
56,2019-11-15,Western Michigan,58,Ole Miss,85
57,2019-11-15,Youngstown State,61,Louisiana,73
0,2019-11-16,Oakland,50,Maryland,80
1,2019-11-16,Columbia,42,Virginia,60
2,2019-11-16,Ohio,54,Villanova,78
3,2019-11-16,Alcorn State,56,Memphis,102
4,2019-11-16,Washington,62,Tennessee,75
5,2019-11-16,Nicholls State,65,LSU,75
6,2019-11-16,San Diego,53,Colorado,71
7,2019-11-16,Alabama A&M,63,Miami (OH),79
8,2019-11-16,Albany (NY),51,Manhattan,57
9,2019-11-16,American,76,Saint Francis (PA),79
10,2019-11-16,Arkansas-Pine Bluff,54,Grand Canyon,67
11,2019-11-16,Austin Peay,65,Tulsa,72
12,2019-11-16,Belmont,100,Boston College,85
13,2019-11-16,Brescia,48,Murray State,114
14,2019-11-16,Brevard,49,UNC Asheville,79
15,2019-11-16,Bucknell,81,Canisius,83
16,2019-11-16,Cal State Stanislaus,62,Cal State Fullerton,82
17,2019-11-16,Campbell,87,Citadel,73
18,2019-11-16,Central Connecticut,43,UMass,89
19,2019-11-16,Charleston Southern,61,Dayton,90
20,2019-11-16,Chicago State,49,Purdue,93
21,2019-11-16,Colorado State,74,Loyola Marymount,64
22,2019-11-16,Cornell,54,DePaul,75
23,2019-11-16,Delaware,81,Lafayette,73
24,2019-11-16,Drexel,67,Stephen F. Austin,82
25,2019-11-16,Eastern Michigan,56,North Texas,51
26,2019-11-16,Georgian Court,48,UMBC,60
27,2019-11-16,Gordon,79,Hartford,86
28,2019-11-16,Harvard,76,Buffalo,88
29,2019-11-16,UIC,56,Bradley,65
30,2019-11-16,Jackson State,63,SMU,80
31,2019-11-16,Jacksonville,57,Dartmouth,37
32,2019-11-16,James Madison,70,George Mason,83
33,2019-11-16,Kent State,72,Wright State,71
34,2019-11-16,Lehigh,53,Virginia Tech,79
35,2019-11-16,Liberty,77,East Carolina,57
36,2019-11-16,Louisiana Tech,72,Creighton,82
37,2019-11-16,Maine,62,Portland,71
38,2019-11-16,Marist,41,Fordham,58
39,2019-11-16,Maryland-Eastern Shore,53,Morehead State,76
40,2019-11-16,McNeese State,80,New Mexico,90
41,2019-11-16,Merrimack,60,UMass-Lowell,58
42,2019-11-16,Mid-Atlantic Christian,59,Winthrop,103
43,2019-11-16,Montana,46,Arkansas,64
44,2019-11-16,Montana State,67,UNC Greensboro,66
45,2019-11-16,Morgan State,68,George Washington,64
46,2019-11-16,New Hampshire,70,Boston University,84
47,2019-11-16,UNC Wilmington,49,Davidson,87
48,2019-11-16,North Dakota State,57,Texas A&M-Corpus Christi,45
49,2019-11-16,Northern Colorado,72,Northern Iowa,77
50,2019-11-16,Northwestern State,52,Tulane,79
51,2019-11-16,Old Dominion,76,Northeastern,69
52,2019-11-16,Oregon State,83,Wyoming,63
53,2019-11-16,Palm Beach Atlantic,79,Florida Atlantic,84
54,2019-11-16,Pepperdine,73,Abilene Christian,69
55,2019-11-16,Quinnipiac,52,Miami (FL),80
56,2019-11-16,Rice,82,UCSB,81
57,2019-11-16,Robert Morris,56,Toledo,70
58,2019-11-16,Rockford,48,Northern Illinois,96
59,2019-11-16,Sacred Heart,72,Binghamton,76
60,2019-11-16,St. Joseph's,68,Loyola (IL),85
61,2019-11-16,St. Peter's,47,Providence,68
62,2019-11-16,Sam Houston State,77,Central Michigan,84
63,2019-11-16,Samford,55,North Alabama,61
64,2019-11-16,San Francisco,76,Southern Illinois,60
65,2019-11-16,Santa Clara,64,Stanford,82
66,2019-11-16,Seattle,67,Syracuse,89
67,2019-11-16,USC,76,Nevada,66
68,2019-11-16,SIU-Edwardsville,57,Incarnate Word,55
69,2019-11-16,St. Bonaventure,80,Rutgers,74
70,2019-11-16,St. Francis (NY),64,NC State,95
71,2019-11-16,Stetson,55,Purdue-Fort Wayne,79
72,2019-11-16,Stony Brook,69,Texas-Rio Grande Valley,58
73,2019-11-16,Temple,70,La Salle,65
74,2019-11-16,UT-Martin,62,Wichita State,103
75,2019-11-16,Tennessee Tech,47,Appalachian State,69
76,2019-11-16,Troy,62,Indiana,100
77,2019-11-16,Vermont,70,St. John's (NY),68
78,2019-11-16,Wagner,69,NJIT,88
79,2019-11-16,Western Colorado,55,Denver,72
80,2019-11-16,Wofford,61,Butler,80
0,2019-11-17,North Carolina Central,58,Louisville,87
1,2019-11-17,Seton Hall,83,Saint Louis,66
2,2019-11-17,Texas-Arlington,47,Oregon,67
3,2019-11-17,Florida,59,UConn,62
4,2019-11-17,Cal Poly,48,Saint Mary's,79
5,2019-11-17,New Mexico State,53,Arizona,83
6,2019-11-17,Little Rock,76,Central Arkansas,56
7,2019-11-17,Ball State,69,Indiana State,55
8,2019-11-17,Cal State Northridge,62,Richmond,90
9,2019-11-17,Cal State San Bernardino,47,Fresno State,92
10,2019-11-17,UC-Riverside,51,Pacific,58
11,2019-11-17,UCF,67,Illinois State,65
12,2019-11-17,Coppin State,70,Northern Kentucky,82
13,2019-11-17,Dartmouth,80,UMass-Lowell,75
14,2019-11-17,Detroit,65,Clemson,87
15,2019-11-17,Fairfield,75,Loyola (MD),84
16,2019-11-17,Georgia State,83,Georgetown,91
17,2019-11-17,Howard,68,Toledo,112
18,2019-11-17,Idaho,68,Arkansas State,82
19,2019-11-17,Idaho State,61,Washington State,72
20,2019-11-17,Jacksonville,44,Merrimack,54
21,2019-11-17,Jacksonville State,65,VCU,93
22,2019-11-17,Marquette,61,Wisconsin,77
23,2019-11-17,Mobile,58,Southeastern Louisiana,65
24,2019-11-17,New Orleans,59,Mississippi State,82
25,2019-11-17,North Dakota,60,Valparaiso,74
26,2019-11-17,Rider,55,Arizona State,92
27,2019-11-17,Simpson (CA),60,San Jose State,85
28,2019-11-17,Simpson (IA),53,Drake,98
29,2019-11-17,Stony Brook,64,North Dakota State,57
30,2019-11-17,Tennessee Tech,39,Montana State,52
31,2019-11-17,Texas-Rio Grande Valley,55,Texas A&M-Corpus Christi,63
32,2019-11-17,VMI,89,UC-Davis,84
33,2019-11-17,Wake Forest,65,Charlotte,67
34,2019-11-17,Yale,57,Oklahoma State,64
0,2019-11-18,Charleston Southern,46,Michigan State,94
1,2019-11-18,Utah Valley,74,Kentucky,82
2,2019-11-18,Stetson,51,Ohio State,86
3,2019-11-18,UTSA,50,Utah State,82
4,2019-11-18,Colgate,62,Auburn,91
5,2019-11-18,UC-Irvine,53,Colorado,69
6,2019-11-18,Abilene Christian,58,UNLV,72
7,2019-11-18,Air Force,54,TCU,65
8,2019-11-18,Appalachian State,41,UNC Greensboro,55
9,2019-11-18,Arlington Baptist,51,McNeese State,103
10,2019-11-18,Bacone,38,UMKC,111
11,2019-11-18,Bryant,73,Niagara,62
12,2019-11-18,Campbellsville,66,Western Kentucky,109
13,2019-11-18,Carver College,57,Troy,84
14,2019-11-18,Ecclesia,55,Southern,121
15,2019-11-18,Fairleigh Dickinson,65,Army,81
16,2019-11-18,Fisk,65,Tennessee State,99
17,2019-11-18,Hartford,50,Oakland,60
18,2019-11-18,Hawaii,53,Illinois,66
19,2019-11-18,High Point,51,Belmont,90
20,2019-11-18,Indiana-Northwest,61,Eastern Illinois,114
21,2019-11-18,Jackson State,58,Texas State,73
22,2019-11-18,LIU,92,Delaware State,84
23,2019-11-18,Longwood,48,Northern Illinois,65
24,2019-11-18,Middle Tennessee,72,Coastal Carolina,93
25,2019-11-18,Misericordia,68,Lehigh,87
26,2019-11-18,Monmouth,50,Pitt,63
27,2019-11-18,Montana Tech,74,Montana,72
28,2019-11-18,Northern Colorado,61,West Virginia,69
29,2019-11-18,Prairie View,50,California,54
30,2019-11-18,Presbyterian,53,Notre Dame,63
31,2019-11-18,Siena Heights,58,Central Michigan,115
32,2019-11-18,USC Upstate,45,Akron,76
33,2019-11-18,SIU-Edwardsville,56,South Dakota,71
34,2019-11-18,SMU,59,Evansville,57
35,2019-11-18,Southern Utah,61,UCLA,76
36,2019-11-18,Trinity Baptist,39,North Florida,115
37,2019-11-18,Wilberforce,79,South Carolina State,103
38,2019-11-18,William & Mary,70,Oklahoma,75
39,2019-11-18,Wofford,56,Missouri,75
0,2019-11-19,ETSU,63,Kansas,75
1,2019-11-19,Fairfield,55,Maryland,74
2,2019-11-19,Vermont,55,Virginia,61
3,2019-11-19,Texas-Arlington,66,Gonzaga,72
4,2019-11-19,Maine,53,Washington,72
5,2019-11-19,Alcorn State,64,NC State,87
6,2019-11-19,Alice Lloyd,63,Eastern Kentucky,99
7,2019-11-19,Alma,56,Western Michigan,102
8,2019-11-19,Arkansas-Pine Bluff,51,Kansas State,62
9,2019-11-19,Boston University,78,South Carolina,70
10,2019-11-19,Brown,63,Sacred Heart,84
11,2019-11-19,Bucknell,70,Penn State,98
12,2019-11-19,Cal State Bakersfield,70,San Francisco,100
13,2019-11-19,Citadel,74,Southeast Missouri State,69
14,2019-11-19,College of Charleston,76,Marshall,66
15,2019-11-19,Coppin State,60,Pacific,64
16,2019-11-19,Delaware,79,Saint Francis (PA),64
17,2019-11-19,Detroit,49,Wyoming,76
18,2019-11-19,Florida International,107,Cleveland State,61
19,2019-11-19,Furman,73,Alabama,81
20,2019-11-19,Gardner-Webb,52,Wichita State,74
21,2019-11-19,Houston,97,Rice,89
22,2019-11-19,Purdue-Fort Wayne,68,Kent State,75
23,2019-11-19,Louisiana College,60,Northwestern State,67
24,2019-11-19,Loyola (MD),61,George Mason,65
25,2019-11-19,Manhattan,57,Samford,70
26,2019-11-19,UMBC,50,LSU,77
27,2019-11-19,Maryland-Eastern Shore,55,Stanford,76
28,2019-11-19,Mercer,88,Georgia Southern,98
29,2019-11-19,Merrimack,56,Providence,93
30,2019-11-19,Mississippi Valley State,43,Louisiana Tech,76
31,2019-11-19,Montana State,56,Grand Canyon,69
32,2019-11-19,Navy,48,Liberty,55
33,2019-11-19,Omaha,68,Dayton,93
34,2019-11-19,Nevada,71,Davidson,91
35,2019-11-19,New Hampshire,77,Central Connecticut,63
36,2019-11-19,New Mexico,63,UTEP,66
37,2019-11-19,Nicholls State,65,Rhode Island,70
38,2019-11-19,Norfolk State,57,Bradley,69
39,2019-11-19,North Alabama,73,South Dakota State,78
40,2019-11-19,North Carolina A&T,60,North Texas,80
41,2019-11-19,North Carolina Central,60,Youngstown State,66
42,2019-11-19,North Carolina Wesleyan,53,UNC Wilmington,113
43,2019-11-19,North Dakota,70,Milwaukee,79
44,2019-11-19,Northeastern,101,Holy Cross,44
45,2019-11-19,Notre Dame de Namur,54,Santa Clara,101
46,2019-11-19,Penn,75,Lafayette,86
47,2019-11-19,Pepperdine,84,USC,91
48,2019-11-19,Purdue Northwest,77,Chicago State,89
49,2019-11-19,Radford,67,Northwestern,56
50,2019-11-19,Regent,52,Morgan State,88
51,2019-11-19,Rogers State,60,Oral Roberts,73
52,2019-11-19,Seattle,52,Ole Miss,65
53,2019-11-19,Southern Illinois,66,Murray State,79
54,2019-11-19,Southern Miss,45,Iowa State,73
55,2019-11-19,Spring Hill,72,South Alabama,98
56,2019-11-19,SUNY-Potsdam,52,Albany (NY),78
57,2019-11-19,UT-Martin,67,Northern Iowa,87
58,2019-11-19,Texas Southern,51,Arkansas,82
59,2019-11-19,Thomas (ME),59,Dartmouth,108
60,2019-11-19,West Coast Baptist,50,Weber State,130
0,2019-11-20,USC Upstate,50,Louisville,76
1,2019-11-20,Elon,61,UNC,75
2,2019-11-20,Little Rock,58,Memphis,68
3,2019-11-20,Alabama State,41,Tennessee,76
4,2019-11-20,Arkansas State,80,Colorado State,78
5,2019-11-20,Austin Peay,72,Vanderbilt,90
6,2019-11-20,Belmont,73,Lipscomb,67
7,2019-11-20,Benedictine,56,Northern Arizona,93
8,2019-11-20,Binghamton,77,NJIT,75
9,2019-11-20,BYU,68,Boise State,72
10,2019-11-20,Bryant,74,Drexel,86
11,2019-11-20,UCSB,67,Oregon State,78
12,2019-11-20,Central State (OH),45,Miami (OH),80
13,2019-11-20,Chattanooga,53,Florida State,89
14,2019-11-20,Christendom,20,VMI,96
15,2019-11-20,Citadel,57,Illinois,85
16,2019-11-20,Columbia,63,St. John's (NY),82
17,2019-11-20,Cornell,53,Syracuse,72
18,2019-11-20,Cornell (IA),66,Northern Iowa,88
19,2019-11-20,Delaware State,64,Virginia Tech,100
20,2019-11-20,Eastern Washington,68,Boston College,72
21,2019-11-20,Florida Atlantic,70,Florida Gulf Coast,72
22,2019-11-20,Georgia Tech,78,Georgia,82
23,2019-11-20,Grambling,76,San Jose State,83
24,2019-11-20,High Point,55,Saint Louis,67
25,2019-11-20,IUPUI,62,Loyola (IL),85
26,2019-11-20,James Madison,80,Old Dominion,78
27,2019-11-20,Le Tourneau,58,Sam Houston State,88
28,2019-11-20,Morehead State,52,Missouri,70
29,2019-11-20,Mount St. Mary's,51,Alabama-Birmingham,58
30,2019-11-20,North Park,66,Chicago State,79
31,2019-11-20,Northern Illinois,86,Western Illinois,81
32,2019-11-20,Northern Kentucky,59,Ball State,57
33,2019-11-20,Portland,82,Portland State,75
34,2019-11-20,Princeton,54,Indiana,79
35,2019-11-20,Rider,72,UMass,82
36,2019-11-20,Sacramento State,61,UC-Davis,51
37,2019-11-20,Saint Mary's,68,Fresno State,58
38,2019-11-20,San Diego State,66,San Diego,49
39,2019-11-20,Siena,89,Yale,100
40,2019-11-20,Southeastern Louisiana,66,Tulsa,73
41,2019-11-20,Stephen F. Austin,57,Rutgers,69
42,2019-11-20,Texas State,64,UNLV,57
43,2019-11-20,Troy,52,Texas A&M,56
44,2019-11-20,Urbana,51,Wright State,88
45,2019-11-20,Wagner,81,St. Peter's,77
0,2019-11-21,Duke,87,California,52
1,2019-11-21,Tennessee State,57,Texas Tech,72
2,2019-11-21,South Dakota State,64,Arizona,71
3,2019-11-21,Villanova,98,Middle Tennessee,69
4,2019-11-21,Xavier,73,Towson,51
5,2019-11-21,Texas,66,Georgetown,82
6,2019-11-21,Ohio,53,Baylor,76
7,2019-11-21,Air Force,64,Loyola Marymount,78
8,2019-11-21,Alabama A&M,51,Clemson,87
9,2019-11-21,Arkansas-Pine Bluff,41,Pitt,66
10,2019-11-21,Bluefield State,44,North Carolina Central,68
11,2019-11-21,Buffalo,68,UConn,79
12,2019-11-21,UC-Irvine,58,TCU,59
13,2019-11-21,Central Michigan,57,Minnesota,82
14,2019-11-21,Champion Christian,58,Abilene Christian,90
15,2019-11-21,Charlotte,55,Appalachian State,64
16,2019-11-21,Concord,59,Kent State,89
17,2019-11-21,Duquesne,74,Indiana State,71
18,2019-11-21,Emerson,63,Hartford,78
19,2019-11-21,Florida,70,St. Joseph's,62
20,2019-11-21,Green Bay,70,Wisconsin,88
21,2019-11-21,Hofstra,88,UCLA,78
22,2019-11-21,Howard,63,Marshall,91
23,2019-11-21,Lamar,74,Utah Valley,68
24,2019-11-21,Lehigh,58,Drake,74
25,2019-11-21,Louisiana,61,Wyoming,69
26,2019-11-21,Maryland-Eastern Shore,64,Oklahoma,91
27,2019-11-21,Medgar Evers,58,St. Francis (NY),122
28,2019-11-21,Mississippi State,80,Tulane,66
29,2019-11-21,Missouri State,70,Miami (FL),74
30,2019-11-21,Omaha,85,Washington State,77
31,2019-11-21,New Mexico,78,New Mexico State,77
32,2019-11-21,North Florida,68,Iowa,83
33,2019-11-21,Our Lady of the Lake,56,Alcorn State,92
34,2019-11-21,Redlands,44,UC-Riverside,76
35,2019-11-21,Regent,50,Hampton,93
36,2019-11-21,Robert Morris,62,UIC,72
37,2019-11-21,St. Andrews,69,UNC Asheville,105
38,2019-11-21,SUNY-Cortland,50,Colgate,89
39,2019-11-21,Tennessee Tech,61,Winthrop,58
40,2019-11-21,Toledo,62,Notre Dame,64
41,2019-11-21,Utah,57,Coastal Carolina,79
42,2019-11-21,Western Carolina,96,Jacksonville,94
43,2019-11-21,William & Mary,50,Stanford,81
44,2019-11-21,Wofford,55,South Florida,69
45,2019-11-21,Youngstown State,60,Akron,82
0,2019-11-22,Georgetown,73,Duke,81
1,2019-11-22,George Mason,63,Maryland,86
2,2019-11-22,Mount St. Mary's,62,Kentucky,82
3,2019-11-22,Purdue-Fort Wayne,46,Ohio State,85
4,2019-11-22,Houston,66,Oregon,78
5,2019-11-22,LSU,78,Utah State,80
6,2019-11-22,Villanova,83,Mississippi State,76
7,2019-11-22,Xavier,75,UConn,74
8,2019-11-22,Texas,62,California,45
9,2019-11-22,Baylor,77,Coastal Carolina,65
10,2019-11-22,Montana,56,Washington,73
11,2019-11-22,Albany (NY),69,Quinnipiac,86
12,2019-11-22,Bethune-Cookman,83,Incarnate Word,58
13,2019-11-22,Boston University,44,West Virginia,69
14,2019-11-22,Bowling Green State,77,Western Kentucky,75
15,2019-11-22,Buffalo,76,Towson,73
16,2019-11-22,Cal Poly,70,Creighton,86
17,2019-11-22,Central Arkansas,98,California Baptist,104
18,2019-11-22,Cleveland State,47,UNC Wilmington,46
19,2019-11-22,Columbia International,45,Furman,90
20,2019-11-22,Duquesne,69,Air Force,63
21,2019-11-22,Eastern Michigan,62,UMBC,45
22,2019-11-22,Evansville,68,East Carolina,85
23,2019-11-22,Florida International,89,Eastern Kentucky,70
24,2019-11-22,Fordham,60,Nevada,74
25,2019-11-22,Fresno Pacific,62,Long Beach State,93
26,2019-11-22,Gardner-Webb,69,South Carolina,74
27,2019-11-22,Harvard,82,Holy Cross,74
28,2019-11-22,Houston Baptist,68,Michigan,111
29,2019-11-22,Idaho State,65,Santa Clara,78
30,2019-11-22,Illinois State,65,Cincinnati,66
31,2019-11-22,Indiana State,72,Loyola Marymount,60
32,2019-11-22,Lesley,16,Merrimack,110
33,2019-11-22,Liberty,89,Morgan State,48
34,2019-11-22,Lipscomb,65,Navy,61
35,2019-11-22,LIU,64,San Diego State,81
36,2019-11-22,McNeese State,57,Richmond,87
37,2019-11-22,Miami (FL),58,Florida,78
38,2019-11-22,UMKC,74,George Washington,68
39,2019-11-22,Missouri S&T,71,Southeast Missouri State,72
40,2019-11-22,Missouri State,71,St. Joseph's,69
41,2019-11-22,Monmouth,71,Kennesaw State,40
42,2019-11-22,Morehead State,50,Butler,68
43,2019-11-22,Norfolk State,59,Northwestern,70
44,2019-11-22,North Alabama,61,Louisiana Tech,82
45,2019-11-22,North Carolina A&T,66,Nicholls State,54
46,2019-11-22,Prairie View,74,Georgia State,83
47,2019-11-22,Presbyterian,57,Sacred Heart,83
48,2019-11-22,Radford,61,Bradley,70
49,2019-11-22,Rhode Island,60,North Texas,47
50,2019-11-22,Rice,75,Milwaukee,69
51,2019-11-22,South Carolina State,60,Vanderbilt,97
52,2019-11-22,South Dakota,56,Arkansas,77
53,2019-11-22,Southern,86,Nebraska,93
54,2019-11-22,Southern-New Orleans,53,Jackson State,72
55,2019-11-22,St. Francis (IL),47,Eastern Illinois,87
56,2019-11-22,Stetson,55,Iona,60
57,2019-11-22,Temple,70,USC,61
58,2019-11-22,Tulane,86,Middle Tennessee,74
59,2019-11-22,Utah,80,Ohio,66
60,2019-11-22,Valparaiso,78,Grand Canyon,74
61,2019-11-22,Wake Forest,82,Davidson,70
62,2019-11-22,Western Michigan,63,Oklahoma State,70
63,2019-11-22,Wiley,68,UTSA,90
0,2019-11-23,Virginia,58,UMass,46
1,2019-11-23,Cal State Bakersfield,49,Gonzaga,77
2,2019-11-23,Florida A&M,51,Seton Hall,87
3,2019-11-23,Ole Miss,86,Memphis,87
4,2019-11-23,Florida Gulf Coast,48,VCU,78
5,2019-11-23,Arizona State,80,St. John's (NY),67
6,2019-11-23,Little Rock,58,NC State,74
7,2019-11-23,Army,73,Binghamton,88
8,2019-11-23,Belmont,55,Saint Louis,60
9,2019-11-23,Bethune-Cookman,66,Eastern Illinois,63
10,2019-11-23,Boise State,82,Pacific,76
11,2019-11-23,Bucknell,46,Syracuse,97
12,2019-11-23,UC-Davis,62,Portland,72
13,2019-11-23,Central Arkansas,72,Prairie View,78
14,2019-11-23,Central Christian,62,Western Illinois,113
15,2019-11-23,Citadel,79,Marist,75
16,2019-11-23,College of Charleston,71,UCF,72
17,2019-11-23,Cornell,66,Coppin State,68
18,2019-11-23,Delaware State,66,ETSU,98
19,2019-11-23,Denver,49,UC-Riverside,73
20,2019-11-23,DePaul,72,Boston College,67
21,2019-11-23,Eastern Kentucky,51,Cleveland State,65
22,2019-11-23,Eastern Washington,90,High Point,74
23,2019-11-23,Florida International,63,UNC Wilmington,66
24,2019-11-23,George Washington,78,Evansville,70
25,2019-11-23,Georgia State,69,California Baptist,60
26,2019-11-23,Grambling,58,Oregon State,80
27,2019-11-23,Grand Canyon,58,Fordham,70
28,2019-11-23,Hampton,71,Illinois,120
29,2019-11-23,Howard,69,Ball State,100
30,2019-11-23,Iona,75,Kennesaw State,52
31,2019-11-23,Jacksonville State,49,Purdue,81
32,2019-11-23,Lehigh,66,Saint Mary's,77
33,2019-11-23,Liberty,71,Rice,59
